Customer Name	Product Name	City	Manager	Row ID	Order Priority	Discount	Unit Price	Shipping Cost	Customer ID	Ship Mode	Customer Segment	Product Category	Product Sub-Category	Product Container	Product Base Margin	Region	State or Province	Postal Code	Order Date	Ship Date	Profit	Quantity ordered new	Sales	Order ID	Status
Glenda Hunter	"Fiskars 8"" Scissors, 2/Pack"	Twentynine Palms	William	24723.0	Medium	0.04	17.24	3.26	3151.0	Regular Air	Home Office	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	0.56	West	California	92277.0	2010-08-28 00:00:00	2010-08-31 00:00:00	47.73	7.0	119.6	88546.0	
Glenda Hunter	Avery Hanging File Binders	Twentynine Palms	William	24329.0	Medium	0.02	5.98	1.49	3151.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.39	West	California	92277.0	2010-09-11 00:00:00	2010-09-12 00:00:00	28.526000000000003	10.0	59.9	88547.0	
Glenda Hunter	"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"	Twentynine Palms	William	21734.0	High	0.01	99.23	8.99	3151.0	Regular Air	Corporate	Furniture	Office Furnishings	Small Pack	0.35	West	California	92277.0	2010-09-29 00:00:00	2010-10-02 00:00:00	-87.46	1.0	99.22	88548.0	
Glenda Hunter	Belkin 6 Outlet Metallic Surge Strip	Twentynine Palms	William	21705.0	High	0.03	10.89	4.5	3151.0	Regular Air	Corporate	Office Supplies	Appliances	Small Box	0.59	West	California	92277.0	2012-12-11 00:00:00	2012-12-11 00:00:00	-13.165	13.0	139.66	88549.0	
Glenda Hunter	"Dana Fluorescent Magnifying Lamp, White, 36"""	Twentynine Palms	William	21706.0	High	0.06	50.98	22.24	3151.0	Regular Air	Corporate	Furniture	Office Furnishings	Large Box	0.55	West	California	92277.0	2012-12-11 00:00:00	2012-12-12 00:00:00	113.03999999999999	13.0	640.33	88549.0	
Glenda Hunter	"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7"""	Twentynine Palms	William	24726.0	Critical	0.08	9.11	2.15	3151.0	Regular Air	Corporate	Office Supplies	Paper	Wrap Bag	0.4	West	California	92277.0	2013-01-11 00:00:00	2013-01-12 00:00:00	31.332899999999995	5.0	45.41	88550.0	
Glenda Hunter	"Executive Impressions 14"" Two-Color Numerals Wall Clock"	Twentynine Palms	William	18615.0	Critical	0.05	22.72	8.99	3151.0	Regular Air	Corporate	Furniture	Office Furnishings	Small Pack	0.44	West	California	92277.0	2013-03-03 00:00:00	2013-03-04 00:00:00	21.96	5.0	113.66	88551.0	
Glenda Hunter	5180	Twentynine Palms	William	18616.0	Critical	0.07	65.99	8.99	3151.0	Express Air	Corporate	Technology	Telephones and Communication	Small Box	0.56	West	California	92277.0	2013-03-03 00:00:00	2013-03-05 00:00:00	451.4946	12.0	654.34	88551.0	
Glenda Hunter	Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms	Twentynine Palms	William	21128.0	Low	0.07	180.98	30.0	3151.0	Delivery Truck	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	0.69	West	California	92277.0	2013-03-28 00:00:00	2013-04-04 00:00:00	241.06	8.0	1394.63	88552.0	
Glenda Hunter	"Speediset Carbonless Redi-Letter® 7"" x 8 1/2"""	Twentynine Palms	William	21129.0	Low	0.02	10.31	1.79	3151.0	Regular Air	Corporate	Office Supplies	Paper	Wrap Bag	0.38	West	California	92277.0	2013-03-28 00:00:00	2013-04-04 00:00:00	74.20949999999999	10.0	107.55	88552.0	
Glenda Hunter	BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables	Twentynine Palms	William	24724.0	Medium	0.07	218.75	69.64	3151.0	Delivery Truck	Home Office	Furniture	Tables	Jumbo Box	0.77	West	California	92277.0	2013-08-28 00:00:00	2013-08-30 00:00:00	-293.11544000000004	10.0	1705.65	88553.0	
Glenda Hunter	Hon 2111 Invitation™ Series Corner Table	Twentynine Palms	William	24725.0	Medium	0.08	209.37	69.0	3151.0	Regular Air	Home Office	Furniture	Tables	Large Box	0.79	West	California	92277.0	2013-08-28 00:00:00	2013-08-30 00:00:00	-687.4651200000001	25.0	4111.71	88553.0	
Martha Durham	Fellowes Bankers Box™ Stor/Drawer® Steel Plus™	Saint Cloud	Sam	18189.0	Critical	0.05	31.98	6.72	3153.0	Regular Air	Consumer	Office Supplies	Storage & Organization	Small Box	0.75	South	Florida	34769.0	2011-01-25 00:00:00	2011-01-25 00:00:00	-233.17630000000003	4.0	131.82	86903.0	
Martha Durham	Hoover Portapower™ Portable Vacuum	Saint Cloud	Sam	18563.0	Critical	0.09	4.48	49.0	3153.0	Regular Air	Corporate	Office Supplies	Appliances	Large Box	0.6	South	Florida	34769.0	2013-09-16 00:00:00	2013-09-18 00:00:00	-29.483999999999998	21.0	116.48	86911.0	
Martha Durham	Avery 479	Saint Cloud	Sam	18564.0	Critical	0.04	2.61	0.5	3153.0	Express Air	Corporate	Office Supplies	Labels	Small Box	0.39	South	Florida	34769.0	2013-09-16 00:00:00	2013-09-18 00:00:00	63.42	13.0	40.7	86911.0	
Faye Manning	Canon MP41DH Printing Calculator	Saint Petersburg	Sam	21436.0	High	0.08	150.98	13.99	3154.0	Express Air	Corporate	Technology	Office Machines	Medium Box	0.38	South	Florida	33710.0	2010-01-26 00:00:00	2010-01-27 00:00:00	-3.9479999999999995	8.0	1183.82	86899.0	
Faye Manning	Portfile® Personal File Boxes	Saint Petersburg	Sam	20253.0	Critical	0.03	17.7	9.47	3154.0	Regular Air	Consumer	Office Supplies	Storage & Organization	Small Box	0.59	South	Florida	33710.0	2010-05-28 00:00:00	2010-05-30 00:00:00	28.182599999999997	11.0	201.77	86900.0	
Faye Manning	Boston 1730 StandUp Electric Pencil Sharpener	Saint Petersburg	Sam	18635.0	Critical	0.04	21.38	8.99	3154.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	0.59	South	Florida	33710.0	2010-09-30 00:00:00	2010-09-30 00:00:00	-51.66	21.0	443.66	86901.0	
Faye Manning	Xerox 1897	Saint Petersburg	Sam	19677.0	Critical	0.06	4.98	6.07	3154.0	Regular Air	Consumer	Office Supplies	Paper	Small Box	0.36	South	Florida	33710.0	2011-11-09 00:00:00	2011-11-11 00:00:00	395.328	8.0	44.35	86904.0	
Faye Manning	Accessory4	Saint Petersburg	Sam	19678.0	Critical	0.0	85.99	0.99	3154.0	Express Air	Consumer	Technology	Telephones and Communication	Wrap Bag	0.85	South	Florida	33710.0	2011-11-09 00:00:00	2011-11-09 00:00:00	821.454	21.0	1538.48	86904.0	
Faye Manning	SC-3160	Saint Petersburg	Sam	19231.0	Low	0.02	65.99	8.99	3154.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.59	South	Florida	33710.0	2012-06-02 00:00:00	2012-06-06 00:00:00	-332.5616	5.0	297.03	86907.0	
Faye Manning	Avery Printable Repositionable Plastic Tabs	Saint Petersburg	Sam	19563.0	High	0.04	8.6	6.19	3154.0	Express Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.38	South	Florida	33710.0	2012-06-30 00:00:00	2012-07-01 00:00:00	-60.1657	6.0	56.03	86908.0	
Julian Keith Mayer	Fellowes Smart Surge Ten-Outlet Protector, Platinum	Sanford	Sam	23392.0	Critical	0.02	60.22	3.5	3155.0	Regular Air	Corporate	Office Supplies	Appliances	Small Box	0.57	South	Florida	32771.0	2010-01-20 00:00:00	2010-01-21 00:00:00	-193.914	9.0	541.76	86898.0	
Julian Keith Mayer	Global Stack Chair without Arms, Black	Sanford	Sam	21437.0	High	0.03	25.98	14.36	3155.0	Delivery Truck	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	0.6	South	Florida	32771.0	2010-01-26 00:00:00	2010-01-27 00:00:00	57.546	4.0	107.66	86899.0	
Julian Keith Mayer	Fellowes Neat Ideas® Storage Cubes	Sanford	Sam	21438.0	High	0.1	32.48	35.0	3155.0	Regular Air	Corporate	Office Supplies	Storage & Organization	Large Box	0.81	South	Florida	32771.0	2010-01-26 00:00:00	2010-01-27 00:00:00	-333.4254	10.0	318.83	86899.0	
Julian Keith Mayer	Gyration RF Keyboard	Sanford	Sam	22010.0	Critical	0.05	159.99	5.5	3155.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Box	0.49	South	Florida	32771.0	2010-10-19 00:00:00	2010-10-21 00:00:00	12.264000000000001	23.0	3600.65	86902.0	
Julian Keith Mayer	Ibico Laser Imprintable Binding System Covers	Sanford	Sam	24514.0	High	0.02	52.4	16.11	3155.0	Regular Air	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	0.39	South	Florida	32771.0	2012-02-26 00:00:00	2012-02-26 00:00:00	0.852	2.0	107.31	86906.0	
Julian Keith Mayer	White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11	Sanford	Sam	22128.0	Medium	0.07	40.99	19.99	3155.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.36	South	Florida	32771.0	2013-08-12 00:00:00	2013-08-14 00:00:00	6.48	25.0	1020.2	86910.0	
Norman Ward	Accessory21	Sarasota	Sam	24998.0	High	0.03	20.99	0.99	3156.0	Regular Air	Consumer	Technology	Telephones and Communication	Wrap Bag	0.37	South	Florida	34239.0	2012-01-19 00:00:00	2012-01-21 00:00:00	1652.4969	4.0	69.22	86905.0	
Norman Ward	Xerox 198	Sarasota	Sam	24515.0	High	0.07	4.98	8.33	3156.0	Regular Air	Consumer	Office Supplies	Paper	Small Box	0.38	South	Florida	34239.0	2012-02-26 00:00:00	2012-02-27 00:00:00	348.198	4.0	21.86	86906.0	
Norman Ward	T39m	Sarasota	Sam	24857.0	Not Specified	0.09	155.99	3.9	3156.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.55	South	Florida	34239.0	2012-07-18 00:00:00	2012-07-20 00:00:00	-171.6638	13.0	1599.93	86909.0	
Norman Ward	Novimex Swivel Fabric Task Chair	Sarasota	Sam	24714.0	Critical	0.1	150.98	30.0	3156.0	Delivery Truck	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	0.74	South	Florida	34239.0	2013-12-12 00:00:00	2013-12-14 00:00:00	89.69879999999999	21.0	2983.03	86912.0	
Bernard Boyette	Sauder Camden County Collection Libraries, Planked Cherry Finish	Trenton	Chris	24999.0	High	0.05	114.98	58.72	3157.0	Delivery Truck	Consumer	Furniture	Bookcases	Jumbo Box	0.76	Central	Michigan	48183.0	2012-01-19 00:00:00	2012-01-22 00:00:00	-776.2896	4.0	478.8	86905.0	
Bernard Boyette	Bush Advantage Collection® Round Conference Table	Trenton	Chris	25000.0	High	0.03	212.6	52.2	3157.0	Delivery Truck	Consumer	Furniture	Tables	Jumbo Box	0.64	Central	Michigan	48183.0	2012-01-19 00:00:00	2012-01-22 00:00:00	-280.87488	1.0	231.65	86905.0	
Carl Branch	2190	Shirley	Erin	23352.0	High	0.1	65.99	5.63	3159.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.56	East	New York	11967.0	2011-01-24 00:00:00	2011-01-24 00:00:00	363.36132000000003	11.0	589.88	91567.0	
Nicole Lyons	DAX Cubicle Frames - 8x10	Smithtown	Erin	23353.0	High	0.05	5.77	5.92	3160.0	Regular Air	Corporate	Furniture	Office Furnishings	Medium Box	0.55	East	New York	11787.0	2013-01-24 00:00:00	2013-01-25 00:00:00	-169.6816	13.0	77.17	91568.0	
Melvin Willis	T60	Pharr	Chris	18228.0	Not Specified	0.0	95.99	4.9	3162.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.56	Central	Texas	78577.0	2012-06-17 00:00:00	2012-06-18 00:00:00	179.7876	6.0	518.92	87100.0	
Melvin Willis	Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors	Pharr	Chris	18392.0	Low	0.1	260.98	41.91	3162.0	Delivery Truck	Corporate	Furniture	Bookcases	Jumbo Box	0.59	Central	Texas	78577.0	2013-04-29 00:00:00	2013-05-08 00:00:00	98.75	4.0	960.9	87103.0	
Lorraine Lamb	O'Sullivan 3-Shelf Heavy-Duty Bookcases	Plano	Chris	20101.0	Medium	0.05	58.14	36.61	3163.0	Delivery Truck	Corporate	Furniture	Bookcases	Jumbo Box	0.61	Central	Texas	75023.0	2011-02-10 00:00:00	2011-02-13 00:00:00	-203.9	3.0	189.94	87099.0	
Lorraine Lamb	"Wilson Jones 1"" Hanging DublLock® Ring Binders"	Plano	Chris	24040.0	Low	0.1	5.28	2.99	3163.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.37	Central	Texas	75023.0	2013-02-16 00:00:00	2013-02-23 00:00:00	-2.852	7.0	36.7	87101.0	
Lorraine Lamb	Micro Innovations Media Access Pro Keyboard	Plano	Chris	23954.0	Not Specified	0.07	77.51	4.0	3163.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Box	0.76	Central	Texas	75023.0	2013-04-26 00:00:00	2013-04-27 00:00:00	234.03	10.0	765.09	87102.0	
Lorraine Lamb	*Staples* Highlighting Markers	Plano	Chris	23955.0	Not Specified	0.05	4.84	0.71	3163.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	0.52	Central	Texas	75023.0	2013-04-26 00:00:00	2013-04-28 00:00:00	-0.5	1.0	5.06	87102.0	
Paul Wood	Accessory8	Poinciana	Sam	18389.0	High	0.1	85.99	1.25	3165.0	Regular Air	Small Business	Technology	Telephones and Communication	Small Pack	0.39	South	Florida	34759.0	2013-01-23 00:00:00	2013-01-24 00:00:00	767.6219999999998	9.0	603.88	86496.0	
Paul Wood	Rogers Handheld Barrel Pencil Sharpener	Poinciana	Sam	18123.0	Critical	0.03	2.74	3.5	3165.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	0.58	South	Florida	34759.0	2013-02-17 00:00:00	2013-02-20 00:00:00	648.972	5.0	14.96	86498.0	
Marc Browning	Microsoft Internet Keyboard	Pompano Beach	Sam	18390.0	High	0.09	20.97	6.5	3166.0	Regular Air	Small Business	Technology	Computer Peripherals	Small Box	0.78	South	Florida	33068.0	2013-01-23 00:00:00	2013-01-24 00:00:00	92.78999999999999	2.0	41.55	86496.0	
Marc Browning	T39m	Pompano Beach	Sam	18391.0	High	0.01	155.99	3.9	3166.0	Regular Air	Small Business	Technology	Telephones and Communication	Small Box	0.55	South	Florida	33068.0	2013-01-23 00:00:00	2013-01-25 00:00:00	-41.286	3.0	425.3	86496.0	
Ray Silverman	Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs	Ponte Vedra Beach	Sam	19374.0	Not Specified	0.07	280.98	57.0	3167.0	Delivery Truck	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	0.78	South	Florida	32004.0	2010-06-19 00:00:00	2010-06-20 00:00:00	-283.9914	14.0	3936.61	86491.0	
Ray Silverman	Xerox 1922	Ponte Vedra Beach	Sam	19375.0	Not Specified	0.0	4.98	7.44	3167.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.36	South	Florida	32004.0	2010-06-19 00:00:00	2010-06-21 00:00:00	-195.342	15.0	78.31	86491.0	
Ray Silverman	Fluorescent Highlighters by Dixon	Ponte Vedra Beach	Sam	19376.0	Not Specified	0.1	3.98	0.83	3167.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	0.51	South	Florida	32004.0	2010-06-19 00:00:00	2010-06-21 00:00:00	-89.70920000000001	11.0	42.46	86491.0	
Ray Silverman	Canon F603 Scientific Calculator	Ponte Vedra Beach	Sam	20787.0	Medium	0.0	9.99	6.24	3167.0	Regular Air	Small Business	Technology	Office Machines	Medium Box	0.36	South	Florida	32004.0	2011-02-11 00:00:00	2011-02-12 00:00:00	-87.066	8.0	83.98	86492.0	
Ray Silverman	O'Sullivan Elevations Bookcase, Cherry Finish	Ponte Vedra Beach	Sam	19734.0	Low	0.01	130.98	54.74	3167.0	Delivery Truck	Small Business	Furniture	Bookcases	Jumbo Box	0.69	South	Florida	32004.0	2011-04-19 00:00:00	2011-04-21 00:00:00	-272.78999999999996	7.0	985.97	86493.0	
Ray Silverman	Eldon® Gobal File Keepers	Ponte Vedra Beach	Sam	19735.0	Low	0.04	15.14	4.53	3167.0	Express Air	Small Business	Office Supplies	Storage & Organization	Small Box	0.81	South	Florida	32004.0	2011-04-19 00:00:00	2011-04-21 00:00:00	96.288	5.0	78.42	86493.0	
Ray Silverman	Belkin 105-Key Black Keyboard	Ponte Vedra Beach	Sam	19794.0	Not Specified	0.08	19.98	4.0	3167.0	Express Air	Corporate	Technology	Computer Peripherals	Small Box	0.68	South	Florida	32004.0	2012-03-11 00:00:00	2012-03-11 00:00:00	-245.65800000000002	2.0	42.5	86494.0	
Nicholas Donnelly	Fellowes Internet Keyboard, Platinum	Port Charlotte	Sam	20788.0	Medium	0.1	30.42	8.65	3168.0	Express Air	Small Business	Technology	Computer Peripherals	Small Box	0.74	South	Florida	33952.0	2011-02-11 00:00:00	2011-02-13 00:00:00	427.044	6.0	174.44	86492.0	
Nicholas Donnelly	Park Ridge™ Embossed Executive Business Envelopes	Port Charlotte	Sam	21712.0	Medium	0.1	15.57	1.39	3168.0	Regular Air	Small Business	Office Supplies	Envelopes	Small Box	0.38	South	Florida	33952.0	2012-04-21 00:00:00	2012-04-23 00:00:00	61.895999999999994	13.0	185.81	86495.0	
Nicholas Donnelly	12-1/2 Diameter Round Wall Clock	Port Charlotte	Sam	21713.0	Medium	0.01	19.98	10.49	3168.0	Regular Air	Small Business	Furniture	Office Furnishings	Small Box	0.49	South	Florida	33952.0	2012-04-21 00:00:00	2012-04-22 00:00:00	362.67600000000004	3.0	65.52	86495.0	
Nicholas Donnelly	Belkin 6 Outlet Metallic Surge Strip	Port Charlotte	Sam	24274.0	Medium	0.0	10.89	4.5	3168.0	Regular Air	Corporate	Office Supplies	Appliances	Small Box	0.59	South	Florida	33952.0	2013-04-13 00:00:00	2013-04-15 00:00:00	704.6297999999999	1.0	15.72	86499.0	
Nicholas Donnelly	Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl	Port Charlotte	Sam	24275.0	Medium	0.08	8.69	2.99	3168.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.39	South	Florida	33952.0	2013-04-13 00:00:00	2013-04-15 00:00:00	-90.31400000000001	9.0	78.46	86499.0	
Nicholas Donnelly	Accessory21	Port Charlotte	Sam	24276.0	Medium	0.04	20.99	0.99	3168.0	Regular Air	Corporate	Technology	Telephones and Communication	Wrap Bag	0.37	South	Florida	33952.0	2013-04-13 00:00:00	2013-04-15 00:00:00	149.346	3.0	54.98	86499.0	
Janice Boswell	Array® Parchment Paper, Assorted Colors	Port Orange	Sam	25683.0	Critical	0.08	7.28	11.15	3169.0	Express Air	Small Business	Office Supplies	Paper	Small Box	0.37	South	Florida	32127.0	2010-04-13 00:00:00	2010-04-14 00:00:00	-44.415000000000006	1.0	14.66	86490.0	
Janice Boswell	Tennsco Industrial Shelving	Port Orange	Sam	25070.0	Medium	0.1	48.91	35.0	3169.0	Regular Air	Small Business	Office Supplies	Storage & Organization	Large Box	0.83	South	Florida	32127.0	2012-03-11 00:00:00	2012-03-13 00:00:00	-140.21	8.0	368.85	86494.0	
Janice Boswell	Aluminum Document Frame	Port Orange	Sam	25333.0	Low	0.04	12.22	2.85	3169.0	Regular Air	Small Business	Furniture	Office Furnishings	Small Pack	0.55	South	Florida	32127.0	2013-02-10 00:00:00	2013-02-17 00:00:00	-48.342	1.0	12.77	86497.0	
Lawrence Haas	Southworth Structures Collection™	Port Saint Lucie	Sam	26055.0	Medium	0.1	7.28	5.47	3170.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.35	South	Florida	34952.0	2010-02-13 00:00:00	2010-02-13 00:00:00	167.334	12.0	83.14	86489.0	
Gilbert Washington	#10 White Business Envelopes,4 1/8 x 9 1/2	Twentynine Palms	William	21778.0	Not Specified	0.02	15.67	1.39	3172.0	Regular Air	Home Office	Office Supplies	Envelopes	Small Box	0.38	West	California	92277.0	2012-05-20 00:00:00	2012-05-21 00:00:00	194.54549999999998	17.0	281.95	86807.0	
Gilbert Washington	Deflect-o EconoMat Nonstudded, No Bevel Mat	Twentynine Palms	William	21779.0	Not Specified	0.07	51.65	18.45	3172.0	Regular Air	Home Office	Furniture	Office Furnishings	Medium Box	0.65	West	California	92277.0	2012-05-20 00:00:00	2012-05-22 00:00:00	63.88	11.0	556.76	86807.0	
Gilbert Washington	5170i	Twentynine Palms	William	21780.0	Not Specified	0.04	125.99	8.99	3172.0	Express Air	Home Office	Technology	Telephones and Communication	Small Box	0.57	West	California	92277.0	2012-05-20 00:00:00	2012-05-21 00:00:00	-176.055	4.0	419.98	86807.0	
Gilbert Washington	Prang Dustless Chalk Sticks	Twentynine Palms	William	25948.0	High	0.09	1.68	1.0	3172.0	Regular Air	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	0.35	West	California	92277.0	2013-05-29 00:00:00	2013-05-30 00:00:00	-4.56	16.0	25.02	86809.0	
Gilbert Washington	Global Enterprise Series Seating High-Back Swivel/Tilt Chairs	Twentynine Palms	William	21127.0	Not Specified	0.04	270.98	50.0	3172.0	Delivery Truck	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	0.77	West	California	92277.0	2013-07-21 00:00:00	2013-07-22 00:00:00	-414.7776	1.0	280.45	86810.0	
Gilbert Washington	Tyvek® Side-Opening Peel & Seel® Expanding Envelopes	Twentynine Palms	William	18651.0	Not Specified	0.02	90.48	19.99	3172.0	Regular Air	Home Office	Office Supplies	Envelopes	Small Box	0.4	West	California	92277.0	2013-09-03 00:00:00	2013-09-05 00:00:00	799.1028	13.0	1209.22	86811.0	
Arthur G Griffith	Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge	Stamford	Erin	18178.0	Critical	0.01	70.97	3.5	3173.0	Express Air	Home Office	Office Supplies	Appliances	Small Box	0.59	East	Connecticut	6903.0	2013-02-14 00:00:00	2013-02-15 00:00:00	57.1	2.0	147.61	86808.0	
Norman Douglas	Avery 493	Derry	Erin	18177.0	Critical	0.02	4.91	0.5	3174.0	Regular Air	Home Office	Office Supplies	Labels	Small Box	0.36	East	New Hampshire	3038.0	2013-02-14 00:00:00	2013-02-16 00:00:00	20.7207	6.0	30.03	86808.0	
Jackie McCullough	Micro Innovations 104 Keyboard	Jacksonville	Sam	21961.0	High	0.06	10.97	6.5	3176.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Box	0.64	South	Florida	32216.0	2010-11-04 00:00:00	2010-11-06 00:00:00	65.598	19.0	215.25	90820.0	
Jackie McCullough	O'Sullivan 3-Shelf Heavy-Duty Bookcases	Jacksonville	Sam	20964.0	Low	0.02	58.14	36.61	3176.0	Delivery Truck	Consumer	Furniture	Bookcases	Jumbo Box	0.61	South	Florida	32216.0	2010-12-25 00:00:00	2011-01-01 00:00:00	0.258	22.0	1358.02	90821.0	
Jackie McCullough	Park Ridge™ Embossed Executive Business Envelopes	Jacksonville	Sam	20965.0	Low	0.03	15.57	1.39	3176.0	Regular Air	Consumer	Office Supplies	Envelopes	Small Box	0.38	South	Florida	32216.0	2010-12-25 00:00:00	2011-01-01 00:00:00	63.222	22.0	358.84	90821.0	
Jackie McCullough	Memorex 4.7GB DVD-RAM, 3/Pack	Jacksonville	Sam	20147.0	Medium	0.1	31.78	1.99	3176.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Pack	0.42	South	Florida	32216.0	2011-09-17 00:00:00	2011-09-19 00:00:00	-14.532	12.0	353.52	90822.0	
Jackie McCullough	Xerox 1895	Jacksonville	Sam	20609.0	Critical	0.04	5.98	10.39	3176.0	Express Air	Consumer	Office Supplies	Paper	Small Box	0.4	South	Florida	32216.0	2013-12-16 00:00:00	2013-12-17 00:00:00	-42.756	16.0	102.11	90825.0	
Laurie Petty	Deflect-o Glass Clear Studded Chair Mats	Jupiter	Sam	24493.0	Not Specified	0.1	62.18	10.84	3177.0	Regular Air	Consumer	Furniture	Office Furnishings	Medium Box	0.63	South	Florida	33458.0	2010-03-14 00:00:00	2010-03-16 00:00:00	-29.666000000000004	9.0	511.57	90818.0	
Laurie Petty	Prang Dustless Chalk Sticks	Jupiter	Sam	22086.0	Critical	0.06	1.68	1.0	3177.0	Regular Air	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	0.35	South	Florida	33458.0	2010-03-31 00:00:00	2010-04-02 00:00:00	-1319.5	5.0	8.65	90819.0	
Laurie Petty	4009® Highlighters by Sanford	Jupiter	Sam	25378.0	Low	0.05	3.98	0.7	3177.0	Regular Air	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	0.52	South	Florida	33458.0	2013-01-21 00:00:00	2013-01-25 00:00:00	-621.796	10.0	41.03	90823.0	
Laurie Petty	TI 36X Solar Scientific Calculator	Jupiter	Sam	26308.0	High	0.09	23.99	6.3	3177.0	Regular Air	Consumer	Technology	Office Machines	Medium Box	0.38	South	Florida	33458.0	2013-08-29 00:00:00	2013-08-31 00:00:00	12.258	23.0	515.37	90824.0	
Marie Pittman	Xerox 1906	Owatonna	Chris	21554.0	Low	0.07	35.44	7.5	3179.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.38	Central	Minnesota	55060.0	2010-06-12 00:00:00	2010-06-19 00:00:00	262.2	11.0	380.0	86989.0	
Marie Pittman	DS/HD IBM Formatted Diskettes, 10/Pack - Staples	Owatonna	Chris	23695.0	Medium	0.08	4.98	4.32	3179.0	Express Air	Corporate	Technology	Computer Peripherals	Small Pack	0.64	Central	Minnesota	55060.0	2011-10-12 00:00:00	2011-10-13 00:00:00	-22.572	2.0	14.53	86990.0	
Marie Pittman	KI Conference Tables	Owatonna	Chris	24645.0	Medium	0.04	70.89	89.3	3179.0	Delivery Truck	Corporate	Furniture	Tables	Jumbo Box	0.69	Central	Minnesota	55060.0	2011-12-29 00:00:00	2011-12-30 00:00:00	-465.624	6.0	446.6	86992.0	
Marie Pittman	Hon 4-Shelf Metal Bookcases	Owatonna	Chris	18206.0	High	0.09	100.98	26.22	3179.0	Delivery Truck	Corporate	Furniture	Bookcases	Jumbo Box	0.6	Central	Minnesota	55060.0	2013-06-17 00:00:00	2013-06-19 00:00:00	505.38	18.0	1796.21	86993.0	
Marie Pittman	Southworth 25% Cotton Premium Laser Paper and Envelopes	Owatonna	Chris	24644.0	Medium	0.02	19.98	8.68	3179.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.37	Central	Minnesota	55060.0	2013-12-29 00:00:00	2013-12-30 00:00:00	111.50464000000001	12.0	246.36	86996.0	
Brenda Cobb	Eldon Wave Desk Accessories	Plymouth	Chris	25201.0	High	0.08	5.89	5.57	3180.0	Regular Air	Corporate	Furniture	Office Furnishings	Small Box	0.41	Central	Minnesota	55441.0	2013-08-07 00:00:00	2013-08-09 00:00:00	-30.723039999999997	18.0	100.4	86994.0	
Brenda Cobb	Bevis 36 x 72 Conference Tables	Plymouth	Chris	25202.0	High	0.1	124.49	51.94	3180.0	Delivery Truck	Corporate	Furniture	Tables	Jumbo Box	0.63	Central	Minnesota	55441.0	2013-08-07 00:00:00	2013-08-08 00:00:00	-290.046528	18.0	2083.78	86994.0	
Brenda Cobb	Lexmark Z25 Color Inkjet Printer	Plymouth	Chris	25195.0	Not Specified	0.1	80.97	33.6	3180.0	Delivery Truck	Corporate	Technology	Office Machines	Jumbo Drum	0.37	Central	Minnesota	55441.0	2013-10-04 00:00:00	2013-10-06 00:00:00	-9.4482	16.0	1183.89	86995.0	
